TASK,UNREACH,NODES,EDGES,VARS,FUNCS,LOOPS,MXCALLS,AVCALLS,SDCALLS,VARSASM,FIELDS,VARSLOOP,VARSINC,MXLPFN,AVLPFN,SDLPFN,MXCC,SMCC,AVCC,SDCC,MXNDFN,AVNDFN,SDNDFN,MXEGFN,AVEGFN,SDEGFN,TFE
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-hp-hp100.cil.yml,ttt,5925,6971,796,346,35,128,2.858381503,11.4805768,886,796,38,14,5,0.101156069,0.496983786,46,759,2.193641618,3.821155748,1394,17.10982659,79.31982941,1397,17.30346821,80.85759865,0.035
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-intel-igbvf-igbvf.cil.yml,ttt,10261,11981,1589,584,30,123,2.503424658,8.122351323,2230,1589,48,26,2,0.051369863,0.235754778,40,1450,2.482876712,4.247849731,1950,17.55308219,84.11550639,1957,18.0359589,85.66852578,0.042
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-jme.cil.yml,ttt,9846,11508,1488,616,41,129,2.516233766,9.002329935,1672,1488,63,28,3,0.066558442,0.307564543,49,1362,2.211038961,3.709536004,1882,15.96915584,79.05731537,1887,16.18019481,80.39412856,0.043
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-marvell-skge.cil.yml,ttt,11849,13976,1845,690,50,133,2.736231884,9.012711973,2102,1845,81,30,3,0.072463768,0.314796487,55,1639,2.375362319,4.214498983,1990,17.15797101,80.29367998,1998,17.53333333,82.07092844,0.034
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-marvell-sky2.cil.yml,ttt,13521,15998,2148,767,59,139,2.762711864,9.822864897,2554,2148,109,40,4,0.076923077,0.335748281,63,1912,2.492829205,4.846497756,2194,17.61538462,84.35304479,2203,18.10821382,86.38960005,0.037
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-mellanox-mlx5-core-mlx5_core.cil.yml,ttt,11987,14072,1927,637,58,117,2.806907378,9.383445927,2026,1927,92,34,8,0.091051805,0.463281239,61,1581,2.481946625,3.860812741,1816,18.8100471,76.71992342,1822,19.29199372,78.3231611,0.048
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-micrel-ksz884x.cil.yml,ttt,10229,11630,1632,616,88,104,2.071428571,6.368915118,1748,1632,123,96,6,0.142857143,0.499071494,45,1369,2.222402597,3.563097943,1841,16.59577922,77.43826981,1846,16.81818182,78.74077596,0.033
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-oki-semi-pch_gbe-pch_gbe.cil.yml,ttt,11662,13535,1592,649,29,145,2.551617874,10.30150413,2068,1592,51,31,2,0.044684129,0.234550878,58,1535,2.365177196,4.373976306,2033,17.95377504,85.53803805,2040,18.31895223,87.39008925,0.034
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-qlogic-netxen-netxen_nic.cil.yml,ttt,20520,25063,3189,889,126,134,3.375703037,12.48614599,6918,3189,237,113,4,0.141732283,0.474480039,108,3335,3.751406074,7.331156123,2504,23.07424072,90.96389907,2514,24.82564679,94.23474253,0.04
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-qlogic-qlge-qlge.cil.yml,ttt,15320,18166,2422,758,120,164,2.864116095,10.16025964,3208,2422,190,117,8,0.158311346,0.566201339,40,2205,2.908970976,4.275894111,2130,20.20184697,81.885322,2136,21.11081794,83.57859091,0.037
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-stmicro-stmmac-stmmac.cil.yml,fff,22878,28858,2631,1047,53,176,3.859598854,12.43866945,9202,2631,72,44,4,0.050620821,0.290435066,198,4063,3.88061127,11.93695939,3120,21.83763133,108.9841186,3133,23.7182426,115.0957323,0.041
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-sun-cassini.cil.yml,ttt,10964,12895,1548,640,72,141,2.7328125,10.78376318,1840,1548,102,53,5,0.1125,0.460807715,34,1472,2.3,3.737144632,1884,17.1234375,78.8083836,1888,17.4234375,80.23539829,0.051
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-ethernet-tehuti-tehuti.cil.yml,ttt,6949,7889,1049,448,42,113,2.147321429,8.963501984,930,1049,52,25,6,0.09375,0.500139489,25,884,1.973214286,2.454805133,1623,15.5,78.34624387,1626,15.47321429,79.06577391,0.027
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-fddi-skfp-skfp.cil.yml,ttt,16473,19572,2188,579,116,175,3.053540587,11.31793175,4112,2188,152,110,6,0.200345423,0.594679825,146,2499,4.316062176,11.5617409,1783,28.44214162,97.2338741,1786,30.7582038,104.9298816,0.053
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-irda-via-ircc.cil.yml,ttt,5820,6932,622,352,21,146,3.045454545,12.03867734,840,622,21,12,5,0.059659091,0.360504536,35,752,2.136363636,3.242760532,1442,16.52272727,79.06861624,1445,16.65909091,80.09828996,0.025
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-team-team.cil.yml,ttt,9962,11396,1482,662,56,111,1.986404834,6.907117661,1880,1482,120,16,4,0.084592145,0.354647265,41,1455,2.197885196,3.465208398,2087,15.03927492,82.80497032,2105,15.23716012,84.26050963,0.034
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-usb-asix.cil.yml,ttt,7574,8754,908,420,13,91,2.507142857,8.004013662,1264,908,26,7,1,0.030952381,0.173188715,27,981,2.335714286,3.721771303,1728,18.01666667,87.92595482,1736,18.35238095,89.45160766,0.026
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-usb-kaweth.cil.yml,fff,5121,5794,603,353,6,97,2.113314448,7.737453048,638,603,4,2,1,0.016997167,0.129260448,26,645,1.827195467,2.488761665,1441,14.49008499,78.70838017,1446,14.31728045,79.60049797,0.023
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-usb-pegasus.cil.yml,ttt,5558,6317,699,356,11,92,2.06741573,7.135207457,854,699,16,8,1,0.030898876,0.17304374,32,747,2.098314607,3.082006036,1462,15.59550562,79.41410724,1467,15.69382022,80.46797162,0.026
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wan-lmc-lmc.cil.yml,ttt,9096,11428,838,454,35,109,3.806167401,10.71506646,3322,838,31,24,8,0.077092511,0.555908912,113,1528,3.365638767,8.866273269,1689,20.01982379,89.86493563,1698,21.38546256,94.53423434,0.031
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-b43legacy-b43legacy.cil.yml,ttt,21448,26715,3950,850,136,573,4.978823529,27.23033816,4162,3950,152,66,13,0.16,0.714752117,44,2749,3.234117647,4.898068117,2378,25.22470588,90.26575197,2386,26.45882353,92.58652588,0.055
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-ipw2x00-ipw2100.cil.yml,ttt,18085,21295,2100,680,77,530,3.432352941,23.431279,3388,2100,99,59,6,0.113235294,0.497465462,35,2248,3.305882353,4.865904255,2191,26.58676471,92.14487379,2203,27.89264706,94.39093584,0.053
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-ipw2x00-ipw2200.cil.yml,ttt,22450,27256,3235,862,97,538,3.636890951,24.41542405,5610,3235,152,63,6,0.112529002,0.469591182,117,3407,3.952436195,7.917428416,2309,26.03712297,91.15532505,2316,27.98955916,95.46523587,0.055
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-orinoco-orinoco_usb.cil.yml,fff,6001,6862,782,385,13,97,2.192207792,8.216198227,932,782,24,5,2,0.033766234,0.207402231,28,801,2.080519481,3.150965177,1621,15.56883117,84.77481901,1626,15.64935065,85.84234511,0.034
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-rt2x00-rt2500usb.cil.yml,ttt,12561,14479,1796,578,10,85,2.610726644,6.837639252,2122,1796,13,6,2,0.017301038,0.143045167,124,1577,2.728373702,8.770266167,2055,21.72145329,116.4977401,2059,22.44982699,122.7035915,0.039
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_drivers-net-wireless-rtlwifi-rtl8723ae-rtl8723ae.cil.yml,ttt,23431,29521,3878,634,116,890,6.441640379,48.82551727,5928,3878,118,39,20,0.1829653,1.025522891,162,3304,5.211356467,11.66201728,2086,36.94164038,109.3571612,2090,40.15299685,117.1006884,0.069
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_fs-autofs4-autofs4.cil.yml,ttt,9025,10616,1452,503,23,80,2.799204771,7.607247732,1606,1452,57,4,3,0.045725646,0.235718563,35,1211,2.407554672,3.826623096,1589,17.92047714,75.69396397,1595,18.32803181,77.3782745,0.035
ldv-linux-3.14/linux-3.14_complex_emg_linux-alloc-spinlock_fs-nfs-nfs_layout_nfsv41_files.cil.yml,ttt,8138,9469,1193,477,30,103,2.488469602,9.324927322,1476,1193,56,24,5,0.062893082,0.336815795,40,1116,2.339622642,3.770396976,1929,17.04821803,91.06948865,1934,17.38784067,92.31137774,0.032
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-pci-bt8xx-bttv.cil.yml,ttt,20992,24964,2707,872,71,147,3.03440367,10.65024485,5380,2707,106,42,5,0.081422018,0.39956834,94,3098,3.552752294,7.127731522,2949,24.05733945,107.9854578,2986,25.61009174,111.865568,0.04
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-pci-cx25821-cx25821.cil.yml,ttt,9852,11419,1458,435,65,154,3.050574713,11.28674203,1570,1458,80,45,6,0.149425287,0.589734708,55,1126,2.588505747,4.878133836,1756,22.62988506,92.02167925,1765,23.2183908,94.41999901,0.034
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-pci-saa7164-saa7164.cil.yml,ttt,14485,17566,1821,469,89,707,4.1108742,33.00637124,3688,1821,178,52,3,0.189765458,0.534743575,170,2105,4.488272921,10.12282623,2025,30.86993603,108.5078389,2029,33.35820896,114.1226832,0.042
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-pci-zoran-zr36067.cil.yml,ttt,14780,17665,1996,612,56,190,3.362745098,13.41515767,3292,1996,80,37,5,0.091503268,0.444420415,60,2071,3.383986928,7.868066828,2394,24.13398693,111.0878694,2404,25.51797386,115.3977974,0.037
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-usb-dvb-usb-v2-dvb-usb-mxl111sf.cil.yml,ttt,8108,9732,1004,246,28,254,3.914634146,17.11382355,1924,1004,39,10,12,0.113821138,0.833283758,58,1169,4.75203252,8.233846957,1663,32.93089431,115.0107776,1672,35.68292683,118.9560154,0.031
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-usb-gspca-gspca_ov519.cil.yml,ttt,7571,8815,897,208,18,185,3.951923077,14.84203996,1376,897,18,15,4,0.086538462,0.382566659,54,852,4.096153846,6.717541948,1175,36.36538462,100.451965,1179,38.46153846,103.9497774,0.024
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-media-usb-tm6000-tm6000.cil.yml,ttt,9571,11210,1272,435,53,219,2.92183908,12.69621561,1896,1272,96,25,4,0.12183908,0.435606404,43,1254,2.882758621,4.842109517,1900,21.98390805,97.07874381,1910,22.86666667,99.31804557,0.028
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-broadcom-bnx2.cil.yml,ttt,16208,19169,2566,655,115,175,3.273282443,10.27544932,3476,2566,196,101,5,0.175572519,0.569999545,71,2145,3.27480916,5.624446959,2067,24.73129771,89.84581116,2073,26.00610687,92.42452647,0.047
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-broadcom-tg3.cil.yml,ttt,39322,52685,4448,922,192,543,7.797180043,40.52683255,21852,4448,351,149,10,0.20824295,0.706352761,1307,8038,8.718004338,46.20353304,4421,42.63774403,181.5056545,5726,49.35574837,223.6965943,0.059
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-chelsio-cxgb3-cxgb3.cil.yml,ttt,28795,34668,5105,1253,185,370,3.418196329,13.76843218,7052,5105,313,176,7,0.14764565,0.49392604,124,4111,3.280925778,6.298070628,3477,22.97525938,103.9383075,3510,24.25618516,106.8623267,0.048
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-cisco-enic-enic.cil.yml,ttt,11145,12923,2231,590,100,47,2.486440678,4.766655283,2238,2231,120,50,8,0.169491525,0.721404994,35,1504,2.549152542,4.054726177,1921,18.88135593,82.58086632,1926,19.43050847,84.04991103,0.032
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-emulex-benet-be2net.cil.yml,ttt,18470,21705,3842,778,122,83,3,7.480222424,3784,3842,227,106,8,0.156812339,0.596550597,48,2469,3.173521851,4.237422725,2353,23.73264781,89.33022984,2359,24.90616967,90.84318072,0.058
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-intel-e1000-e1000.cil.yml,ttt,22949,27665,3776,658,108,351,4.651975684,22.63095301,5152,3776,189,67,4,0.164133739,0.508698734,65,2983,4.53343465,7.500128108,2104,34.86778116,98.27598612,2109,37.40121581,102.5837198,0.04
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-intel-i40e-i40e.cil.yml,ttt,29013,34252,5296,1024,307,482,3.392578125,17.53863435,6724,5296,491,190,11,0.299804688,0.89429614,145,3840,3.75,6.846674603,2806,28.32128906,99.30313486,2818,30.07128906,102.9229925,0.069
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-intel-igbvf-igbvf.cil.yml,ttt,9283,10799,1516,473,30,55,2.600422833,5.333582606,2066,1516,48,26,2,0.063424947,0.260497376,40,1256,2.655391121,4.651224293,1835,19.60465116,88.28053341,1842,20.26004228,90.04792023,0.033
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-marvell-sky2.cil.yml,ttt,12422,14674,2076,640,59,103,2.9,8.110718217,2378,2076,109,40,4,0.0921875,0.365635016,63,1696,2.65,5.25202342,2059,19.39375,87.24158963,2068,20.04375,89.54215815,0.04
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-qlogic-qlge-qlge.cil.yml,ttt,14160,16768,2340,624,120,164,3.03525641,8.793684392,3020,2340,190,117,8,0.192307692,0.618780693,40,1976,3.166666667,4.620999078,1989,22.68108974,84.73094235,1995,23.84775641,86.63862222,0.038
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-sfc-sfc.cil.yml,ttt,78010,101100,11385,2785,306,374,5.091921005,18.09871662,37156,11385,514,200,9,0.109874327,0.491353773,219,14514,5.211490126,15.05060801,7185,28.00610413,154.0693925,7208,31.21759425,161.400836,0.075
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-ethernet-ti-tlan.cil.yml,ttt,5750,6694,774,297,34,63,2.922558923,7.055627659,856,774,30,18,3,0.114478114,0.410746811,23,680,2.28956229,3.219834178,1388,19.34343434,83.13659544,1392,19.63299663,84.24833015,0.04
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-fddi-skfp-skfp.cil.yml,ttt,15600,18525,2128,477,116,175,3.280922432,10.92842699,3966,2128,152,110,6,0.243186583,0.647184446,146,2324,4.8721174,12.65418113,1674,32.69392034,102.8847772,1677,35.56603774,111.5417697,0.038
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-airo.cil.yml,ttt,14236,16908,2514,572,82,85,3.291958042,9.154104415,3010,2514,140,63,4,0.143356643,0.50217143,59,1947,3.403846154,5.647530486,2108,24.87587413,95.1315448,2122,26.27972028,97.92696762,0.044
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-b43legacy-b43legacy.cil.yml,ttt,20387,25443,3902,716,135,573,5.536312849,29.02065475,4010,3902,151,65,13,0.188547486,0.774548066,44,2538,3.544692737,5.246383409,2240,28.46368715,93.3840665,2248,30.00837989,95.94820785,0.047
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-ipw2x00-ipw2100.cil.yml,ttt,16975,19967,2029,547,77,530,3.787934186,25.12074681,3212,2029,99,59,6,0.140767824,0.551151159,35,2026,3.703839122,5.303929408,2049,31.02193784,96.74744952,2061,32.72577697,99.26461659,0.044
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-ipw2x00-ipw2200.cil.yml,ttt,21275,25858,3162,714,97,538,3.995798319,26.14238612,5434,3162,152,63,6,0.135854342,0.512890049,117,3170,4.43977591,8.597106409,2154,29.78851541,94.81900099,2161,32.22829132,99.6738504,0.041
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-libertas-libertas.cil.yml,ttt,20262,24542,2866,714,60,380,3.995798319,22.55528494,4640,2866,95,55,3,0.084033613,0.336729166,75,2870,4.019607843,7.048225782,2733,28.36834734,110.0062777,2762,30.38795518,113.6646595,0.048
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-mwifiex-mwifiex.cil.yml,ttt,30071,35517,5450,803,171,335,4.097135741,19.04940236,6738,5450,360,110,5,0.212951432,0.569661918,99,3781,4.708592777,7.66416925,2672,37.43835616,110.7935696,2680,40.14694894,115.0631569,0.067
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-rtlwifi-rtl8188ee-rtl8188ee.cil.yml,ttt,19595,24133,3361,504,148,501,5.761904762,34.54377912,5114,3361,158,59,10,0.293650794,1.014321732,86,2666,5.28968254,9.786987874,1964,38.85912698,109.5855739,1969,42.14880952,115.8517101,0.046
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-rtlwifi-rtl8192de-rtl8192de.cil.yml,ttt,20952,26280,3438,434,156,701,7.859447005,49.79942318,5408,3438,181,52,10,0.359447005,1.159936304,92,2807,6.467741935,11.41105136,1866,48.25576037,119.4644213,1870,52.7235023,127.296642,0.046
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-rtlwifi-rtl8192se-rtl8192se.cil.yml,ttt,14999,18357,2448,400,83,340,5.4625,27.11307053,3726,2448,96,19,22,0.2075,1.216323867,90,2002,5.005,10.21053255,1829,37.4725,114.2584318,1833,40.4775,120.7654731,0.039
ldv-linux-3.14/linux-3.14_complex_emg_linux-drivers-clk1_drivers-net-wireless-rtlwifi-rtl8723ae-rtl8723ae.cil.yml,ttt,22301,28171,3804,502,116,890,7.615537849,59.03201236,5746,3804,118,39,20,0.231075697,1.147659336,162,3081,6.137450199,12.92697201,1946,44.40438247,117.1423599,1950,48.54183267,125.9447534,0.057
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-pci-cx88-cx8800.cil.yml,ttt,8311,9494,999,447,25,59,2.398210291,6.320507188,1260,999,40,6,4,0.055928412,0.305071927,47,1019,2.279642058,4.534245716,2138,18.57718121,106.2895363,2147,18.85682327,108.1989926,0.033
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-pci-saa7134-saa7134.cil.yml,ttt,17325,20628,2014,693,59,241,3.24963925,13.70972061,3974,2014,97,32,4,0.085137085,0.372148925,119,2451,3.536796537,8.50025988,2666,24.98989899,114.5891899,2673,26.52669553,119.0057583,0.049
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-pci-saa7164-saa7164.cil.yml,ttt,15319,18484,1881,590,89,707,3.527118644,29.4748116,3792,1881,178,52,3,0.150847458,0.482884301,170,2278,3.861016949,9.114023781,2152,25.95254237,101.7368546,2156,27.81355932,106.6396235,0.05
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-platform-vsp1-vsp1.cil.yml,ttt,10895,12517,1856,654,33,120,2.139143731,6.357631394,2210,1856,63,17,5,0.050458716,0.325601918,49,1557,2.380733945,3.977804868,2283,16.63914373,92.0721931,2308,17.01987768,94.03916763,0.045
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-radio-radio-wl1273.cil.yml,ttt,6964,8095,895,309,9,85,2.783171521,8.535187493,1260,895,13,5,3,0.029126214,0.218392658,55,909,2.941747573,5.670268641,1310,22.50485437,83.76985815,1316,23.44660194,86.80675203,0.033
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-radio-wl128x-fm_drv.cil.yml,ttt,6261,7300,985,344,14,88,2.441860465,6.484067506,1292,985,25,8,2,0.040697674,0.237662017,32,901,2.619186047,3.722618394,1356,18.18023256,75.79667619,1360,18.7994186,77.07296377,0.036
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-rc-imon.cil.yml,ttt,5959,6863,763,302,12,40,2.437086093,4.81729247,1038,763,16,9,3,0.039735099,0.240881238,43,784,2.59602649,4.463507379,1188,19.71192053,74.21585524,1195,20.30794702,76.38414508,0.034
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-au0828-au0828.cil.yml,ttt,9259,10684,1301,467,46,132,2.428265525,7.786545649,1766,1301,77,30,3,0.098501071,0.374420182,53,1239,2.653104925,4.771839907,2064,19.81156317,100.5448052,2069,20.46466809,102.3841714,0.04
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-em28xx-em28xx.cil.yml,ttt,6863,8037,912,288,53,156,2.746527778,9.9565892,1592,912,83,36,10,0.184027778,0.743598906,58,971,3.371527778,5.882308258,1539,23.80902778,96.86292033,1542,25.18055556,99.2685508,0.042
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-gspca-gspca_ov519.cil.yml,ttt,7789,9067,921,233,18,185,3.686695279,14.09138305,1420,921,18,15,4,0.077253219,0.36245137,54,899,3.858369099,6.387462969,1204,33.39914163,96.8260659,1208,35.25751073,100.1346422,0.054
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-pwc-pwc.cil.yml,ttt,7477,8586,883,353,44,86,2.232294618,6.047252986,1504,883,51,44,7,0.124645892,0.564571538,60,1043,2.954674221,6.125522418,1519,21.15864023,89.30155673,1524,22.11331445,92.21522226,0.04
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-media-usb-stk1160-stk1160.cil.yml,ttt,5905,6631,658,333,29,51,2.024024024,4.954994995,952,658,62,14,2,0.087087087,0.330957635,43,734,2.204204204,3.87651515,1562,17.70870871,89.60411336,1567,17.91291291,91.11950498,0.036
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-can-mcp251x.cil.yml,ttt,5090,5746,711,303,12,45,2.04620462,4.328641711,820,711,15,5,2,0.03960396,0.226355488,49,660,2.178217822,3.939466147,1400,16.7689769,83.48146231,1406,16.94719472,85.02733311,0.033
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-broadcom-tg3.cil.yml,ttt,39487,52876,4466,941,192,543,7.669500531,40.13111104,21886,4466,351,149,10,0.204038257,0.699798555,1307,8074,8.580233794,45.74485903,4421,41.95217853,180.0447425,5726,48.53241233,221.7596239,0.084
ldv-linux-3.14/linux-3.14_complex_emg_linux-kernel-locking-mutex_drivers-net-ethernet-cisco-enic-enic.cil.yml,ttt,11310,13114,2249,609,100,47,2.454844007,4.748348293,2272,2249,120,50,8,0.164203612,0.710673538,35,1540,2.528735632,3.99419676,1943,18.56321839,82.15224579,1948,19.09195402,83.58813771,0.044
